L,a,b,std_L,std_a,std_b,Label
124.1734,117.1794,137.3819,21.5227956464768,5.106761756729978,4.562680395337916,5393
132.65290000000002,119.77390000000001,134.82250000000002,19.35279363787043,4.986700190506405,4.595497116743088,5393
150.18,125.22240000000001,130.0619,15.523221315178056,4.28606325664917,3.7964283728264485,5393
151.3069,126.6855,128.57930000000002,17.911083506867993,5.044084629543706,4.393689965165475,5393
153.4687,128.35840000000002,126.9786,20.595456302543997,5.711072529743888,4.946508065292193,5393
152.5985,128.5685,126.75420000000001,23.44082118335448,6.628461944523828,5.579962576935243,5393
143.6117,125.88510000000001,129.0475,24.100458981313988,6.716598692046445,5.780886069626292,5393
142.2467,123.76320000000001,131.2518,21.507246200060134,6.199268163259111,5.361809093953055,5393
145.2975,124.0809,130.9587,25.184503047509125,6.525699593913329,5.738936688098517,5393
144.80010000000001,123.3356,131.1107,26.256209551075635,6.946579923962664,6.10290467810188,5393
117.5163,116.3433,137.1696,24.212904293165693,5.352480276469953,4.5698616871848925,5393
132.9788,121.03880000000001,133.5899,24.451027597219703,7.39620812038167,5.952958759306186,5393
141.8449,122.5404,132.3433,23.57444472283496,7.2235702972976075,5.9994537342996175,5393
153.3116,122.0626,133.41410000000002,20.341782258199558,5.79415923495376,4.833779182999125,5393
153.75310000000002,118.3452,137.2742,19.06850650654091,4.2106812940424945,3.3931422546071883,5393
151.5181,115.5321,140.0814,22.716717905322557,3.8121082867620895,3.0576746131661623,5393
143.1904,112.8465,142.91320000000002,26.90549661017241,4.038581155554365,3.0902533488363444,5393
131.3904,109.3934,146.2213,28.668274936591498,3.756918476624246,2.710226247013005,5393
128.7537,108.60990000000001,146.86790000000002,27.886821911254028,3.7223812257744946,2.689841926581199,5393
126.56920000000001,108.1729,146.8963,28.065915473399418,3.7574466849179915,2.804985973227241,5393
134.14600000000002,112.6011,144.0301,23.405048258869204,5.4779356321520325,4.475398752066459,5393
122.7457,113.96600000000001,143.1,26.22143458146411,5.179753275977346,4.18697981843764,5393
95.9497,111.8666,143.4889,23.7309285513652,4.2351864705110485,3.5816583854412802,5393
95.15310000000001,111.32010000000001,143.7997,23.725101904733705,3.8557017506541693,3.3376608440648377,5393
104.86380000000001,112.2187,143.0292,28.29803967698113,4.951532117436031,4.387590154059548,5393
116.6451,114.5051,140.6567,29.70269593807942,6.136902638139272,5.676851689977499,5393
138.7438,117.8097,137.6445,28.867295709158558,6.640066709755196,6.000543287903552,5393
146.3278,117.7056,137.43970000000002,22.498718789300028,5.219935693090382,4.46886606534565,5393
162.22830000000002,117.21740000000001,138.62030000000001,20.761458983173537,5.158927915758945,4.19941994923086,5393
155.7261,115.1957,140.3668,28.39878657249286,5.815703010814808,4.803796182187422,5393
147.7228,112.2466,142.56,24.722652773519293,4.814040760109916,4.051172669734068,5393
139.643,109.3176,144.94400000000002,23.025358867995987,3.9347846497617143,3.5505582659628017,5393
138.3975,108.42330000000001,145.4332,23.614853244303667,4.087238323122136,3.789028603745441,5393
141.441,108.7579,145.2142,25.460112313185167,4.617151458421066,4.20241815625264,5393
144.6107,109.32860000000001,144.8031,26.33599714288406,4.733267585928138,4.335150561398948,5393
162.957,113.53590000000001,140.3742,23.87411466421329,4.488909799717132,4.276841633729286,5393
157.8351,117.0304,136.84210000000002,25.153335921702247,5.339389088650512,4.4000417713919475,5393
162.0877,122.5047,131.8819,28.4667245869629,5.488039532474367,4.7163706798768,5393
153.7319,120.90690000000001,133.0608,34.64918501768839,7.657181752446453,6.90002198257376,5393
151.6819,120.17200000000001,133.75910000000002,35.33981483242377,8.080879655086978,7.279688673974879,5393
154.6242,120.35610000000001,133.552,33.86979147204777,7.797967221654482,6.97632396036803,5393
158.3874,121.89800000000001,132.2367,32.05878539870151,7.012802292949497,6.187768023285815,5393
169.4117,124.64030000000001,129.9565,20.24616020656761,5.350450066115774,4.6081458039000225,5393
167.5635,124.7504,129.7139,20.6958732057867,5.2146236527673295,4.546410319142162,5393
166.58270000000002,124.1542,130.4065,24.44557139258552,6.284363321769422,5.662230810378756,5393
171.00660000000002,122.43360000000001,132.2434,20.729152332886,5.059821245854136,4.403266564722067,5393
167.976,117.96740000000001,136.3874,23.593643720290444,5.400679331343087,4.890002171778523,5393
164.76260000000002,115.9011,138.15800000000002,25.612938941870638,5.452184772180849,5.1212728886476455,5393
169.261,118.546,135.6388,24.923697137463435,5.519717746406828,5.123683690471127,5393
175.9926,124.10820000000001,130.67010000000002,23.808677939776462,6.082342703268045,5.5233020911403425,5393
175.6131,127.95800000000001,127.3383,24.262815343442753,6.510839884377226,6.165099602601739,5393
176.7407,128.0668,127.2171,23.868495208328458,6.30623007509263,5.975915627751149,5393
152.87050000000002,119.1045,135.5217,21.988681855672823,5.609935806228158,4.943918396373393,5393
151.74200000000002,118.9744,135.7755,25.878068629632967,6.951873462599751,6.367550529834882,5393
153.1288,119.3143,135.4968,24.66118428948611,6.625293616889815,6.055376929638635,5393
156.66140000000001,119.6135,135.1652,19.501147403165714,5.433591606847065,4.690725845751309,5393
156.8085,119.5432,135.2572,19.56919077913035,5.348358043362445,4.619096032774778,5393
152.1425,118.73540000000001,136.0359,25.68543154689052,6.968772262027151,6.460681944655655,5393
149.0881,117.9487,136.917,26.315142758305566,7.150641111816439,6.644976373170896,5393
146.64440000000002,117.173,137.8846,25.210119964807692,6.574608049153937,6.0584719888763034,5393
154.353,122.9131,132.0379,24.419561646352207,6.80871121358518,6.212331574376624,5393
161.2854,126.8353,128.3358,20.834191773140518,6.129891835097945,5.511827134444417,5393
158.3196,125.83030000000001,129.1553,17.581190398832373,5.263278627433428,4.434160789822086,5393
159.8427,125.90450000000001,128.98590000000002,17.634952699397754,5.43622844902582,4.617001320120758,5393
157.9785,125.4748,129.33700000000002,16.39185888634963,5.291688290139537,4.3604622461383595,5393
158.5987,125.4504,129.4696,15.333142479935384,5.012258955800326,4.123211835450163,5393
162.70100000000002,127.1573,128.08950000000002,16.188224084191457,5.1558856377929345,4.474359144056015,5393
161.3315,129.1585,125.99950000000001,29.34114871217552,8.147538140444643,6.824683124511855,5393
158.4773,133.4275,122.4637,19.521585097271014,6.238665221823958,5.357656419555145,5393
108.07770000000001,117.6601,136.6571,36.992727159672874,6.9082680890366195,5.966985804407258,5393
100.5956,112.38260000000001,141.7118,25.523100529520313,4.376758759630078,3.8865589870729464,5393
108.5224,111.65490000000001,143.3504,25.17114018553787,4.223506362017127,3.519747127280537,5393
116.0372,111.40530000000001,144.1166,23.54346652810502,4.4291570202465325,3.4854274400710126,5393
115.9697,111.7599,143.80020000000002,24.084206067670163,4.781239587178161,3.6611855948579852,5393
116.1967,112.08760000000001,143.5977,25.896710391669433,5.583361553759416,4.411853885839795,5393
114.8939,111.8931,143.8564,27.691486828807147,5.690331483314478,4.679976393102875,5393
118.96990000000001,113.9833,141.8408,27.060413780834885,5.8334227611241625,4.889852284067435,5393
123.00630000000001,117.3541,138.6419,23.478621346024518,6.5103543060266835,5.6003807361644675,5393
128.4667,120.53290000000001,134.6619,21.411410301752678,6.32212919750913,5.430100219149054,5393
135.3543,121.45200000000001,133.1771,21.83489343940108,6.718727260426484,5.805905234328382,5393
141.7084,123.4509,131.3033,23.778014413318786,7.169155402835068,6.219815842129087,5393
141.5552,124.3335,130.5642,22.432930101972794,6.732761524812889,5.898091077628578,5393
139.3546,125.4372,129.7417,21.32923483953421,6.599231482528838,5.870586095953293,5393
142.0603,126.26490000000001,128.8577,22.29722099074226,7.26141363578732,6.361513240574416,5393
141.84380000000002,125.98880000000001,129.2353,26.9763897058149,8.807308020047772,7.894158214147994,5393
144.6355,125.94500000000001,128.9719,25.617287907778227,8.337384182104087,7.315019507150919,5393
144.489,123.4654,131.328,22.46720897218878,6.303538913975281,5.62896224894089,5393
131.9339,119.65180000000001,135.6695,15.461757040841196,3.9076536131032555,3.695980215044724,5393
133.4264,119.2501,135.9199,13.729835506662122,3.2499153819754074,3.0986906896298794,5393
136.4436,119.47670000000001,135.457,12.922415371748485,3.2274846413263822,3.197209877377736,5393
137.8389,119.40350000000001,135.40730000000002,12.933829548513511,3.3134404702664506,3.198594489771565,5393
139.4545,119.44430000000001,135.3552,15.355009923474563,3.9052397506425964,3.795132798730383,5393
137.4605,118.84530000000001,135.9959,22.970394854028957,5.7276843409880405,5.677735744995525,5393
136.4986,118.83210000000001,135.9553,20.472322731922745,5.312015586384941,5.200221332789759,5393
132.1266,119.3797,135.6706,18.473667000354936,5.207564489279161,4.884761574529726,5393
121.9972,119.67540000000001,135.7261,18.73753431377776,5.477283527442996,5.004106192917975,5393
120.1182,121.7933,134.01160000000002,19.63155186835723,5.813602593057171,5.088051241880015,5393
113.6361,122.1075,133.5825,18.844550320716074,5.6888086406557505,5.012723187050855,5393
110.95660000000001,122.60520000000001,132.9784,19.189421993379536,5.8186882508000135,5.009164944379825,5393
107.2642,122.5245,133.1946,19.37578381279063,5.899576234781631,4.921598402957791,5393
103.9272,122.60950000000001,133.0581,21.567756029777435,6.229864344429816,5.401548332654543,5393
118.1614,122.8673,132.64520000000002,20.340795216510106,5.8424901121012995,4.851300543152963,5393
123.8327,122.57180000000001,132.9918,19.74313831967957,5.87336741231108,4.790066049648916,5393
118.6918,120.6246,134.5593,26.520328292839828,6.498759484701659,5.552808614565973,5393
112.8172,119.3435,135.62130000000002,30.657977496240676,6.537668372592653,5.675498771914005,5393
118.27470000000001,119.6331,135.5863,24.883573696517118,6.285132010546792,5.44087789883239,5393
129.0583,121.47500000000001,134.2133,20.247259101172215,6.1318981563623165,5.266820968098072,5393
133.2601,122.09920000000001,133.573,20.80970081452402,6.364256387041545,5.3982655547870575,5393
141.905,121.6003,133.7799,19.34083180734478,5.937957553738538,4.7408497118134365,5393
150.21040000000002,121.0227,134.3685,16.481520920109155,4.78292637513896,3.7100549524224924,5393
156.54080000000002,120.3061,135.068,14.77920618165926,3.898871989434896,3.085543064032486,5393
157.2885,119.6504,135.4995,14.294134032882218,3.7190294217711015,3.1467760883161904,5393
152.5455,118.24860000000001,136.2946,19.687796467609,5.008492591588795,4.071561228816571,5393
139.0404,117.52130000000001,136.6128,32.33621449458796,6.114143137840229,5.282071199823252,5393
169.9751,125.44560000000001,128.6866,31.412670691776647,6.835176708761671,6.215237762145751,5393
180.18290000000002,129.08950000000002,125.8815,16.1428265056028,4.553074757786895,4.311224623004476,5393
166.6985,124.403,130.9982,16.289204945300522,4.110059731926023,4.014622866472282,5393
149.579,117.4088,137.70850000000002,17.20354495445634,4.218445514641678,4.025534467620082,5393
149.3945,116.8696,138.104,20.0426362974037,5.059386903568364,4.598498015656574,5393
151.4181,117.9696,137.0124,20.5170926885365,5.253291905081983,4.83285073636621,5393
149.4336,118.4388,136.4225,22.457074409637567,5.590622019060028,5.135113801075459,5393
148.1271,119.0265,135.5806,20.896874062643843,5.1948433806998295,4.84376956925064,5393
150.1422,120.82910000000001,133.76330000000002,20.154621781616306,5.167813192250488,4.799632601564212,5393
151.786,121.93100000000001,132.75050000000002,19.27406039214363,5.120980277251397,4.676328661460335,5393
155.62460000000002,123.3845,131.0899,19.122397204325587,5.911333161817165,5.399390520234751,5393
156.13670000000002,123.48660000000001,131.3916,22.802092296760776,6.97680589095021,6.39016818557998,5393
166.1056,125.86710000000001,128.8381,24.632122292648702,7.247829853825141,6.503452036419012,5393
168.8898,128.353,126.9223,16.672829872580117,4.8427049259684924,4.599245884924861,5393
166.14960000000002,124.63860000000001,130.3468,15.328399128415024,4.359379547596106,4.044988227423909,5393
169.1447,127.9084,127.32390000000001,14.18656977249967,4.373832351611139,3.922217330796321,5393
168.8646,128.1689,127.0391,13.861618478374016,4.226910549088925,3.750116156867556,5393
168.14530000000002,128.23260000000002,127.0108,13.987308100917566,4.308468085061513,3.7541821159873665,5393
164.64010000000002,127.05390000000001,127.76150000000001,24.81348367299513,7.936762235949655,7.330430938900937,5393
166.13930000000002,127.2008,127.7975,24.54195378347035,7.335589912202044,6.797727101759937,5393
166.58610000000002,127.2916,127.9743,21.63639958010558,6.010205440748262,5.410881583439142,5393
176.8871,131.8288,123.7754,19.781500286631474,5.502716652709184,4.799182726256697,5393
181.8716,132.5492,123.0254,20.765498150537997,6.194560465440235,5.583185008577064,5393
168.42860000000002,128.125,126.7042,26.172411085721482,7.085462229099932,6.302452091051606,5393
164.70860000000002,126.05690000000001,128.5919,17.80360317576179,5.236760677174013,4.773798737902221,5393
167.6779,127.3649,127.369,19.412546241799486,5.589324466337498,4.894388521562445,5393
165.7422,127.2737,127.4573,21.33266366771868,6.272877195514113,5.494304024169079,5393
162.5457,127.35310000000001,127.423,26.540812186329095,7.800232072829516,6.778589159994836,5393
148.6985,126.21400000000001,128.3797,30.029955007458838,9.09908808617635,7.9850314908582245,5393
147.40730000000002,126.35560000000001,128.4075,31.109207748028467,10.159269099694043,9.156977872092911,5393
157.9446,128.6655,126.278,25.191771093752042,8.576549991109312,7.359939945407173,5393
152.40810000000002,125.44900000000001,129.34980000000002,18.626200750287108,5.031818657304509,4.192665018814917,5393
156.7124,126.7218,128.3668,21.86946469943879,6.197483744230382,5.090526275346979,5393
156.35150000000002,124.54390000000001,130.6602,14.889820272588874,4.155126085932889,3.292071682087396,5393
155.8657,125.36030000000001,129.747,13.587754174623592,3.7882560512718406,2.872036037378288,5393
156.07410000000002,125.89080000000001,129.2512,12.843348830814993,3.5682594300298427,2.6940858486685504,5393
151.5292,126.36040000000001,128.88410000000002,21.148355665630298,4.331225212338721,3.4920863663422184,5393
133.6242,125.12650000000001,130.0646,40.13208908541892,6.565462493229132,5.294943516223831,5393
99.18430000000001,121.16590000000001,133.5246,47.383599836968905,7.813589264224123,6.906257658095617,5393
87.31830000000001,120.30040000000001,134.2918,45.775668046572505,7.1802200411964225,6.266566265508101,5393
94.2894,116.3799,137.5672,37.75350907717056,5.80912867734907,4.954905060644161,5393
117.36970000000001,119.1337,135.63150000000002,33.215635202566844,6.5554423428171535,5.267969983779263,5393
164.44840000000002,120.6513,134.2088,25.002166654911992,5.7258980352429685,5.369879194172267,5393
164.3436,120.2081,134.5326,25.88208915524398,5.996698624243188,5.694483052920596,5393
164.9981,120.27890000000001,134.4379,25.10195005153989,6.228572452014866,5.787913578311188,5393
167.8552,120.4633,134.1533,18.70625651914353,4.591258336229887,3.9841183604405384,5393
168.3461,120.0566,134.5782,18.022533528613593,4.2292075427909985,3.637455808666043,5393
164.4365,119.5672,135.00480000000002,25.268343193608985,6.1171140384989675,5.772709672241917,5393
165.05870000000002,119.74520000000001,134.7501,23.199664961158277,5.56270410501924,5.04642942980471,5393
163.0611,119.3525,135.1678,25.902790714322624,6.255704896332616,5.778481042627291,5393
162.4289,118.0968,136.3192,25.957055780461747,6.095213676320217,5.6870476839923185,5393
159.01770000000002,117.2564,137.0736,27.056862100213987,6.307317895904804,5.822248967538363,5393
157.23600000000002,115.25150000000001,138.8261,24.198456645001063,5.449352966178674,5.11803270700776,5393
150.50560000000002,111.16260000000001,143.54600000000002,11.86109474879944,5.0325700432281835,4.631531496168047,5393
155.7253,118.2505,136.7887,21.184273410008682,15.475553293824404,14.826464592410403,5393
142.6874,113.6641,141.89000000000001,18.92319426629662,11.466432365387181,11.016346944427442,5393
130.3649,110.55630000000001,145.0763,18.676250908305892,5.593373786007883,5.136407140210092,5393
129.13320000000002,110.65490000000001,145.0854,15.093172554502734,3.6802181986938574,3.392242155272112,5393
120.7455,111.37580000000001,145.061,14.780511823005284,3.623530648414265,3.3329984998495625,5393
89.4915,108.1405,147.9222,15.066330931915726,2.233284520611136,2.0832539835552217,5393
70.75970000000001,120.2112,136.1799,21.46224023511989,4.689114475036656,3.586939641254052,5393
134.2058,129.2816,126.48020000000001,10.923344101510192,3.767187470780073,3.1857507686570408,5393
132.0843,127.39160000000001,127.6359,15.972451080219216,5.014603617435622,4.3590057570504985,5393
144.59990000000002,128.9019,126.4675,23.248071317638257,8.034953415546187,6.701159880946061,5393
154.2126,129.39010000000002,126.0879,17.690816861863613,6.731101097888587,5.608598184038432,5393
137.74190000000002,124.51520000000001,130.4424,18.310928004609575,6.65245585930479,5.7279212843754115,5393
145.72990000000001,128.6173,127.5717,17.308886330148457,6.061884254091419,5.230569673563261,5393
139.1405,125.7407,129.8948,16.80217128081966,6.351193864935899,5.606311885723223,5393
136.8128,125.8208,129.28740000000002,23.41529321106186,8.146636567320268,7.019686691013768,5393
152.0757,131.8685,123.6571,28.815235024375532,10.473595741196014,8.960464250807592,5393
146.8089,127.98020000000001,126.8495,24.446283578286554,7.453858595385277,6.298114777455101,5393
130.7247,124.2668,130.55700000000002,25.193628359368955,8.291297712662338,7.375279723508538,5393
146.5877,130.5291,124.98490000000001,23.472752474092093,8.340860458609715,7.2657740117621445,5393
132.79680000000002,123.8819,131.0196,27.49767098792181,7.466013152278766,6.94733156255002,5393
132.7229,121.02080000000001,133.9128,24.671046098412603,6.4856585910761195,6.1416607004944614,5393
135.2828,120.81230000000001,134.3209,22.77858696583256,6.300338777399193,5.871449837135807,5393
157.4211,123.4319,133.9566,9.259156267717039,2.542589701466175,2.0129869448155686,5393
145.1164,116.10210000000001,138.666,13.610115761447492,3.9463243138390873,3.210520830021486,5393
62.8018,117.286,137.6377,7.77344947626214,2.2746876708684267,1.6661448646508703,5393
150.2246,126.3237,128.5101,22.14088875451928,6.783960370609503,5.310866030131395,5393
151.684,127.6359,127.61080000000001,28.585719231812302,9.773972129589762,8.355987276198949,5393
143.5706,126.52680000000001,128.93280000000001,26.23204177413564,8.650692559558403,7.536184987113552,5393
185.1818,132.98250000000002,122.4898,20.41611003007171,5.255263432978032,4.540120698836162,5393
194.73340000000002,133.50730000000001,122.1905,19.10802774856679,5.39382486830975,4.7540098601077005,5393
191.24020000000002,128.17600000000002,128.0336,11.446043157353367,2.537365562940767,2.323805293048366,5393
189.62570000000002,124.9467,130.2888,20.348552762051522,4.715576222478001,4.111106245281911,5393
180.6576,124.24860000000001,131.40370000000001,28.126307298328463,6.878807893814029,6.084268757212905,5393
125.923,113.9377,141.2613,40.316084519705036,7.35116444585479,6.267489314709636,5393
118.9226,109.4958,145.0095,29.910306070650655,4.7806675642634024,4.141908949989259,5393
110.0614,110.3964,144.2203,30.138062811667243,4.8883399063486435,4.160284594832549,5393
123.909,115.5262,139.36530000000002,40.34198456942841,8.48020716492232,7.464037507274095,5393
118.6237,115.5493,138.9746,35.824540447994586,8.077386304368547,7.248582953929592,5393
144.0303,121.9638,132.98770000000002,32.33462512400594,7.5743309645141945,6.77648498190613,5393
159.12630000000001,127.55080000000001,127.5614,28.683722706615292,7.4080914789166705,6.613004615150379,5393
152.0789,125.7424,129.1054,34.64267418647124,8.194110216490854,7.179644200097732,5393
150.37800000000001,124.9278,129.8004,30.01337228636589,7.5772809872671765,6.635703417121755,5393
160.8685,128.2482,126.85860000000001,39.647196719944745,10.08819095576613,8.606637324762726,5393
179.1724,129.637,125.8054,25.619740011171025,8.172957298310108,5.7740393867724435,5393
214.2247,136.7567,120.4195,9.587742691060978,2.6187984095772903,2.4258029083170642,5393
0.0,128.0,128.0,0.0,0.0,0.0,5393
75.5457,127.6131,127.74470000000001,5.553027238362927,2.365546108195834,1.6481874620312542,5393
175.3111,123.1477,131.2263,29.533403406820497,5.946703684395229,4.348159186367991,5393
153.3794,117.23620000000001,138.10930000000002,18.074215215051503,4.954473691523369,3.6607039637200125,5393
150.0873,114.22630000000001,139.8141,12.432243510726472,2.8798764400576626,2.441053295199208,5393
141.452,117.52430000000001,137.2878,32.7930800017321,6.901116540821447,5.561112403107752,5393
147.7516,114.6401,138.4619,30.728376095068917,6.285823095665392,5.258492977079573,5393
143.5564,117.54100000000001,136.2173,31.527781701857847,7.0766601585775035,5.866419752285269,5393
162.9805,129.3303,125.48100000000001,29.263952565400274,7.790340294878244,6.459244460461146,5393
160.7965,128.87630000000001,125.6207,26.136328888158683,7.359782490671652,6.285939190765336,5393
187.2785,130.8933,124.62150000000001,27.351653290980487,7.278263193234951,6.203985634251324,5393
173.43200000000002,132.7033,123.5283,25.56216297577326,6.967429160744852,6.063695169614007,5393
172.5978,132.7947,123.7112,24.746612599707408,7.072238111800066,5.95010878556009,5393
176.1258,132.7524,123.7714,22.66292951848906,6.6544642338809545,5.324165853915627,5393
176.0122,132.98850000000002,123.4137,21.96967116640573,5.989220963530661,5.232604734737679,5393
173.5163,132.1526,123.62740000000001,23.433329560905378,6.778518513657556,5.785133467777406,5393
166.57770000000002,129.98260000000002,125.0629,26.751918860335845,8.389749533805782,6.647491526132361,5393
122.8716,120.8006,133.3957,26.434316965641464,7.785270685082218,6.776069768678534,5393
200.26340000000002,137.29600000000002,119.9525,13.558798635572089,3.374312374394698,2.6985632751521518,5393
6.5456,127.10480000000001,130.10840000000002,2.1719854143156665,5.129075643817178,1.4775146158323733,5393
75.0213,113.6902,140.2607,17.196605662455624,3.799661032250135,2.810006318497591,5393
102.1931,117.25670000000001,137.9664,22.162152702072984,5.5926384748164475,3.943281760159335,5393
91.2067,116.09790000000001,138.6833,21.608645841653306,5.443153092647443,4.301279008620821,5393
119.1209,118.32130000000001,136.4863,16.80744725382174,4.2225900002248,3.8023956014597977,5393
144.54340000000002,120.9484,133.43800000000002,21.41506283997307,5.201878260782348,4.984210669704256,5393
160.20180000000002,126.3289,128.6902,18.966530435480124,5.275180071807985,4.738588815248839,5393
188.2466,130.56220000000002,124.8036,18.538246638773554,5.451543924430482,4.440453472338314,5393
168.59120000000001,128.5492,126.7671,29.269893791402765,7.966993119113266,6.735967457611507,5393
132.93890000000002,122.97640000000001,131.6612,41.95602181797025,8.359739412206373,7.254847659323952,5393
138.6318,122.887,131.6756,37.475576429989715,7.621891563122683,6.413685729750257,5393
150.638,129.1184,126.9488,31.403432232798988,8.680206301695689,7.4014173345379195,5393
187.92960000000002,136.2467,120.6354,26.10680072011869,7.642266621232282,6.052211731259914,5393
194.78060000000002,136.9275,120.0627,21.947493333863726,6.809423158388619,5.346472548325623,5393
209.4541,135.5208,121.2553,21.488319924786975,7.1848289722164145,5.174023763957693,5393
197.73090000000002,130.7297,125.42150000000001,20.5050453593741,6.343535127198459,4.992518177232598,5393
185.1014,130.52630000000002,125.31970000000001,23.422905841077913,6.7331796582294245,5.186452728985224,5393
179.67690000000002,127.73440000000001,127.1312,21.995865665847155,6.054887004725927,4.830091775525384,5393
155.03140000000002,122.94770000000001,130.8947,20.951763983970253,5.99774663602903,4.969025247470734,5393
182.0601,130.9181,124.4148,14.80006378330859,4.34407555067804,3.3373553841329646,5393
180.9479,130.89090000000002,124.622,18.039683633312453,5.559711970057148,4.548441051613152,5393
166.78740000000002,128.1896,126.62450000000001,18.73867127733433,6.155278372258811,4.698052761517107,5393
139.0953,128.9264,126.5026,18.393994071707176,6.764346460671533,5.5963374844625,5393
126.30380000000001,128.8736,126.849,18.617150844315496,7.461315101240339,6.3126380380945974,5393
36.2575,119.896,133.8962,4.672386301452397,1.5071774945241438,1.3914832230403067,5393
85.599,123.4821,130.86690000000002,11.243673732370578,2.5348135217406553,1.9975946510730342,5393
87.6584,120.8875,133.28560000000002,4.79248468333502,1.505670531690145,1.261282141312924,5393
212.9154,125.22470000000001,128.6374,20.84593108594575,8.305095418476391,5.83749271862452,5393
180.0636,126.3095,129.4824,20.393282105634626,5.932630929865828,4.344777352177623,5393
212.2636,131.31310000000002,124.84830000000001,21.655025168306963,7.708467317826237,5.66823492014919,5393
203.2427,131.4772,124.861,24.142153936838238,7.453568283714584,5.672519634166104,5393
188.36450000000002,129.27100000000002,126.2487,28.002104202184338,7.8026635836741045,6.656474165051617,5393
153.13070000000002,120.05930000000001,133.8974,30.522817981143163,8.871763269497105,8.310467690810201,5393
153.3461,120.05130000000001,133.82580000000002,30.39990978259633,8.884754825542387,8.293663506557133,5393
154.1108,119.97840000000001,133.8737,30.487494540548873,8.872560703652509,8.337598473781215,5393
180.34740000000002,121.3464,132.1793,31.69054927324546,8.690777125205775,7.775946984772739,5393
187.87910000000002,122.1426,131.6175,31.393382793034505,8.696117825788681,7.390195785633916,5393
189.97320000000002,122.09280000000001,131.5795,31.05612470608643,8.787149034812021,7.477652021189484,5393
173.48780000000002,121.1482,132.6613,31.743182750946602,8.681660944773189,7.8186304625553324,5393
162.232,120.67620000000001,133.394,31.042737894715412,8.543954211019637,7.76760992841424,5393
147.2416,120.31330000000001,134.13410000000002,29.733843166331546,8.205190010596827,7.5070977874273925,5393
127.0736,119.1755,135.5539,27.093954732375305,7.561263105460561,6.927084147749464,5393
126.0244,118.18520000000001,136.5657,28.034075776454667,7.464629994848838,6.8627314904493515,5393
143.8561,117.5318,137.3466,28.117926537886802,6.984023822983414,6.494603024050191,5393
148.4716,116.92280000000001,137.953,27.46261810971417,6.510870921773795,6.21924360352613,5393
149.93,115.57870000000001,139.2478,27.553215783280123,6.481728651370579,6.137425776333112,5393
150.27370000000002,114.298,140.3,27.051657773785237,6.419298715591898,6.007911450745386,5393
152.6551,113.49480000000001,141.1479,27.078218995901448,6.409194408035824,5.945773758730018,5393
181.8929,115.804,138.3851,26.75246959796432,6.226827763797557,5.645759292601957,5393
185.0937,115.4762,138.59130000000002,27.48640973845068,6.445435094700797,5.860875728932974,5393
186.79070000000002,115.8859,138.32680000000002,27.334532985035523,6.70630160297015,5.993947093526335,5393
174.9616,114.22980000000001,139.97910000000002,26.744257803124714,5.950293434781059,5.456873023077925,5393
153.0957,111.658,142.7832,25.661199144038545,5.583872849555294,5.226528270276914,5393
146.6738,112.56620000000001,142.3188,24.541022667362483,5.5733488640132975,5.1553822903833675,5393
132.9837,113.31200000000001,141.5694,18.773540803748272,4.843620133742681,4.382189366058834,5393
138.29330000000002,114.7217,139.7219,14.734132994852278,3.9261239295266064,3.7168212749605973,5393
146.6253,114.3842,139.8136,14.146579088599497,3.5203395233982344,3.4425361348864234,5393
146.6818,112.6751,140.9177,22.472008115875994,4.8109604020403385,5.089157760376457,5393
147.9104,112.14110000000001,141.3583,23.163716710407208,4.90154983551104,5.143123672438333,5393
166.6304,112.53790000000001,140.5765,22.653410247465974,5.009207880493629,4.959369692813862,5393
185.0932,114.93310000000001,137.9099,23.033065661348886,4.901471655533456,4.718514807649123,5393
193.1526,115.8283,136.9181,20.38645416054494,3.991217747755766,3.7156954113593863,5393
196.32860000000002,116.7737,135.99290000000002,21.029574937216182,4.71835652637659,4.2174458609439105,5393
188.16910000000001,119.5398,134.0492,20.88611273526012,4.6105548429663425,4.224592212273293,5393
186.1499,123.31620000000001,131.2024,18.168853293204947,3.9240052956129734,3.7185258154269096,5393
166.7226,123.6222,130.9024,14.50382877863636,4.144426035049853,3.900624852507896,5393
143.33360000000002,124.07220000000001,131.0737,14.59302268346067,4.648589803370344,4.457002166254805,5393
143.424,124.23400000000001,130.6853,19.508122000848715,5.797692989456953,5.73634586736174,5393
161.0155,124.9055,129.7965,19.095760255878822,5.4363930827343205,5.436643058910478,5393
165.05880000000002,125.0065,129.7955,20.15954222099287,5.7963831610756475,5.806107108036918,5393
165.70680000000002,124.58170000000001,130.0825,19.966347531784443,6.029554304423915,6.1775637390476215,5393
174.17010000000002,124.11410000000001,130.4463,19.947806044525194,6.057729045607681,6.189904386175832,5393
201.4667,126.03330000000001,127.3122,14.00101750266753,4.05154181886323,3.836995069061148,5393
208.58100000000002,127.1183,126.8264,12.345648585635326,3.4786642709522115,3.2185809046842433,5393
205.35500000000002,127.1388,126.8082,19.11069268760271,5.998961123394567,5.542058530907287,5393
196.8006,126.3447,127.3789,19.326619974532665,5.398229516239536,5.1163399799075915,5393
185.49710000000002,126.53250000000001,127.0665,17.451916559220578,5.011541055403849,4.800528903152142,5393
151.0685,125.08550000000001,129.4914,27.2045144737046,7.254487559435066,6.613344542665351,5393
106.471,122.0048,132.21630000000002,40.64241822283708,8.511226525008052,7.8339590444420235,5393
